0.000000000000000000e+00,7.283382001332938671e-05,6.359320878982543945e-02,2.569143772125244141e-01,3.965121209621429443e-01,1.281212829053401947e-02,2.774560451507568359e-02,2.139884829521179199e-01,5.829289555549621582e-01,7.524987459182739258e-01,2.569143772125244141e-01,3.965121209621429443e-01,8.620275259017944336e-01,1.484678030014038086e+00,1.564625382423400879e+00,1.000000000000000000e+00
7.283382001332938671e-05,0.000000000000000000e+00,5.936175212264060974e-02,2.483357340097427368e-01,3.858370184898376465e-01,1.095296163111925125e-02,2.497532777488231659e-02,2.061655968427658081e-01,5.699700117111206055e-01,7.377651333808898926e-01,2.483357340097427368e-01,3.858370184898376465e-01,8.462528586387634277e-01,1.463953137397766113e+00,1.543348073959350586e+00,1.000000000000000000e+00
6.359320878982543945e-02,5.936175212264060974e-02,0.000000000000000000e+00,6.486713886260986328e-02,1.425176858901977539e-01,1.931718364357948303e-02,7.328528445214033127e-03,4.427318647503852844e-02,2.614490985870361328e-01,3.785816133022308350e-01,6.486713886260986328e-02,1.425176858901977539e-01,4.573511481285095215e-01,9.337292313575744629e-01,9.973476529121398926e-01,1.000000000000000000e+00
2.569143772125244141e-01,2.483357340097427368e-01,6.486713886260986328e-02,0.000000000000000000e+00,1.508594118058681488e-02,1.549812257289886475e-01,1.158021241426467896e-01,1.960571389645338058e-03,6.585926562547683716e-02,1.300320625305175781e-01,0.000000000000000000e+00,1.508594118058681488e-02,1.777357012033462524e-01,5.063836574554443359e-01,5.535101890563964844e-01,1.000000000000000000e+00
3.965121209621429443e-01,3.858370184898376465e-01,1.425176858901977539e-01,1.508594118058681488e-02,0.000000000000000000e+00,2.667737007141113281e-01,2.144819498062133789e-01,2.792347408831119537e-02,1.790398359298706055e-02,5.653683468699455261e-02,1.508594118058681488e-02,0.000000000000000000e+00,8.925889432430267334e-02,3.466636836528778076e-01,3.858370184898376465e-01,1.000000000000000000e+00
1.281212829053401947e-02,1.095296163111925125e-02,1.931718364357948303e-02,1.549812257289886475e-01,2.667737007141113281e-01,0.000000000000000000e+00,2.849365351721644402e-03,1.220791116356849670e-01,4.228993952274322510e-01,5.689325928688049316e-01,1.549812257289886475e-01,2.667737007141113281e-01,6.646548509597778320e-01,1.221650242805480957e+00,1.294268608093261719e+00,1.000000000000000000e+00
2.774560451507568359e-02,2.497532777488231659e-02,7.328528445214033127e-03,1.158021241426467896e-01,2.144819498062133789e-01,2.849365351721644402e-03,0.000000000000000000e+00,8.762711286544799805e-02,3.563227355480194092e-01,4.912561774253845215e-01,1.158021241426467896e-01,2.144819498062133789e-01,5.804675221443176270e-01,1.106500983238220215e+00,1.175662636756896973e+00,1.000000000000000000e+00
2.139884829521179199e-01,2.061655968427658081e-01,4.427318647503852844e-02,1.960571389645338058e-03,2.792347408831119537e-02,1.220791116356849670e-01,8.762711286544799805e-02,0.000000000000000000e+00,9.054619073867797852e-02,1.639261394739151001e-01,1.960571389645338058e-03,2.792347408831119537e-02,2.170306295156478882e-01,5.713616609573364258e-01,6.213553547859191895e-01,1.000000000000000000e+00
5.829289555549621582e-01,5.699700117111206055e-01,2.614490985870361328e-01,6.585926562547683716e-02,1.790398359298706055e-02,4.228993952274322510e-01,3.563227355480194092e-01,9.054619073867797852e-02,0.000000000000000000e+00,1.080955006182193756e-02,6.585926562547683716e-02,1.790398359298706055e-02,2.721064910292625427e-02,2.070029228925704956e-01,2.375119924545288086e-01,1.000000000000000000e+00
7.524987459182739258e-01,7.377651333808898926e-01,3.785816133022308350e-01,1.300320625305175781e-01,5.653683468699455261e-02,5.689325928688049316e-01,4.912561774253845215e-01,1.639261394739151001e-01,1.080955006182193756e-02,0.000000000000000000e+00,1.300320625305175781e-01,5.653683468699455261e-02,3.719477914273738861e-03,1.232057511806488037e-01,1.469825804233551025e-01,1.000000000000000000e+00
2.569143772125244141e-01,2.483357340097427368e-01,6.486713886260986328e-02,0.000000000000000000e+00,1.508594118058681488e-02,1.549812257289886475e-01,1.158021241426467896e-01,1.960571389645338058e-03,6.585926562547683716e-02,1.300320625305175781e-01,0.000000000000000000e+00,1.508594118058681488e-02,1.777357012033462524e-01,5.063836574554443359e-01,5.535101890563964844e-01,1.000000000000000000e+00
3.965121209621429443e-01,3.858370184898376465e-01,1.425176858901977539e-01,1.508594118058681488e-02,0.000000000000000000e+00,2.667737007141113281e-01,2.144819498062133789e-01,2.792347408831119537e-02,1.790398359298706055e-02,5.653683468699455261e-02,1.508594118058681488e-02,0.000000000000000000e+00,8.925889432430267334e-02,3.466636836528778076e-01,3.858370184898376465e-01,1.000000000000000000e+00
8.620275259017944336e-01,8.462528586387634277e-01,4.573511481285095215e-01,1.777357012033462524e-01,8.925889432430267334e-02,6.646548509597778320e-01,5.804675221443176270e-01,2.170306295156478882e-01,2.721064910292625427e-02,3.719477914273738861e-03,1.777357012033462524e-01,8.925889432430267334e-02,0.000000000000000000e+00,8.411116898059844971e-02,1.039388775825500488e-01,1.000000000000000000e+00
1.484678030014038086e+00,1.463953137397766113e+00,9.337292313575744629e-01,5.063836574554443359e-01,3.466636836528778076e-01,1.221650242805480957e+00,1.106500983238220215e+00,5.713616609573364258e-01,2.070029228925704956e-01,1.232057511806488037e-01,5.063836574554443359e-01,3.466636836528778076e-01,8.411116898059844971e-02,0.000000000000000000e+00,1.048223581165075302e-03,1.000000000000000000e+00
1.564625382423400879e+00,1.543348073959350586e+00,9.973476529121398926e-01,5.535101890563964844e-01,3.858370184898376465e-01,1.294268608093261719e+00,1.175662636756896973e+00,6.213553547859191895e-01,2.375119924545288086e-01,1.469825804233551025e-01,5.535101890563964844e-01,3.858370184898376465e-01,1.039388775825500488e-01,1.048223581165075302e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
